,LEAGUE,PLAYER_ID,POSITION,SEASON,AGE_SEPT_15,GP,G,A,TP,PPG,SEASON_NO,SEASON_>20GP,CUM_GP,ONLY_1_SEASON,MIN_3_SEASONS,DY_STATUS,SHOOTS,DRAFTED,NHL_PPG,NHL_GP,NHL_DV
34451,OHL,9484/kyle-wharton,D,2006,20.533333,58,8,30,38,0.655172,4,4,197,0,1,DY+2,L,Yes,0.0,0,0
34453,QMJHL,94855/andrew-tessier,D,2013,19.705556,41,0,3,3,0.07,2,2,93,0,0,DY+1,R,No,0.0,0,0
34457,WHL,9486/kris-versteeg,F,2006,20.338889,71,16,32,48,0.676056,4,4,264,0,1,DY+2,R,Yes,0.556765,643,1
34461,WHL,9487/john-lammers,F,2006,20.627778,70,38,37,75,1.0714290000000002,4,4,251,0,1,DY+2,L,Yes,0.0,0,0
34465,OHL,9488/ryan-garlock,F,2006,20.391667,62,20,32,52,0.8387100000000001,4,4,233,0,1,DY+2,L,Yes,0.0,0,0
34469,WHL,9489/dane-byers,F,2006,20.566667000000002,71,21,27,48,0.676056,4,4,236,0,1,DY+2,L,Yes,0.07142899999999999,14,1
34473,WHL,9490/jeff-schultz,D,2006,20.555556,68,7,33,40,0.5882350000000001,4,4,262,0,1,DY+2,L,Yes,0.185819,409,1
34477,OHL,9491/evan-mcgrath,F,2006,20.669444,67,37,77,114,1.701493,4,4,267,0,1,DY+2,L,Yes,0.0,0,0
34482,WHL,9492/eric-hunter,F,2007,21.011111,69,24,31,55,0.7971010000000001,5,5,323,0,1,DY+3,L,Yes,0.0,0,0
34486,OHL,9493/adam-berti,F,2006,20.205556,62,33,30,63,1.016129,4,3,209,0,1,DY+2,L,Yes,0.0,2,1
34490,QMJHL,9494/frederik-cabana,F,2006,20.330556,68,17,24,41,0.602941,4,4,259,0,1,DY+2,L,Yes,0.0,0,0
34495,OHL,9495/peter-tsimikalis,F,2007,21.680556,37,19,37,56,1.513514,5,5,286,0,1,DY+3,L,No,0.0,0,0
34498,OHL,9496/liam-reddox,F,2006,20.633333,68,19,45,64,0.941176,3,3,204,0,1,DY+2,L,Yes,0.24,100,1
34503,OHL,9497/jean-michel-rizk,F,2007,21.475,61,15,17,32,0.52459,5,5,317,0,1,DY+3,R,Yes,0.0,0,0
34508,WHL,9498/aaron-gagnon,F,2007,21.391667,59,42,38,80,1.355932,5,5,316,0,1,DY+3,R,Yes,0.131579,38,1
34513,QMJHL,94992/kyle-farrell,F,2015,21.577778,63,42,46,88,1.396825,5,5,252,0,1,DY+3,L,No,0.0,0,0
34518,QMJHL,94994/pierre-maxime-poudrier,F,2015,21.338889,68,29,46,75,1.102941,5,4,257,0,1,DY+3,L,No,0.0,0,0
34521,QMJHL,94995/luke-st-amand,F,2014,20.458333,21,2,5,7,0.33,3,2,62,0,0,DY+2,R,No,0.0,0,0
34522,QMJHL,94996/frederic-merette,F,2011,18.697222,43,0,2,2,0.05,1,1,43,1,0,DY,L,No,0.0,0,0
34524,WHL,950/anders-lovdahl,F,2001,20.613889,17,2,5,7,0.41,2,0,84,0,0,DY+2,L,Yes,0.0,0,0
34525,USHL,95014/robbie-payne,F,2014,21.344444,47,14,11,25,0.5319149999999999,1,1,47,1,0,DY+3,R,No,0.0,0,0
34528,OHL/QMJHL,95024/nathan-glass,D,2014,20.588889,38,3,6,9,0.236842,3,3,161,0,1,DY+2,R,No,0.0,0,0
34532,WHL,9503/nigel-dawes,F,2005,20.6,63,50,26,76,1.206349,4,4,245,0,1,DY+2,L,Yes,0.396226,212,1
34537,WHL,95032/sam-reinhart,F,2015,19.858333,47,19,46,65,1.3829790000000002,5,4,250,0,1,DY+1,R,Yes,0.6193350000000001,331,1
34538,QMJHL,95039/jason-fuchs,F,2014,19.002778,57,14,31,45,0.789474,1,1,57,1,0,DY+1,L,No,0.0,0,0
34542,WHL,9504/colin-fraser,F,2005,20.630556,63,24,43,67,1.063492,4,4,269,0,1,DY+2,L,Yes,0.16155999999999998,359,1
34544,WHL,95044/mirco-muller,D,2014,19.483333,60,5,22,27,0.45,2,2,123,0,0,DY+1,L,Yes,0.155556,135,1
34547,WHL,9505/shea-weber,D,2005,20.086111,55,12,29,41,0.745455,3,3,185,0,1,DY+2,R,Yes,0.5772970000000001,925,1
34549,OHL,95055/yannick-rathgeb,D,2015,19.891667,34,5,11,16,0.470588,2,2,91,0,0,DY+1,R,No,0.0,0,0
34554,WHL,9506/derek-meech,D,2004,20.4,62,10,28,38,0.612903,5,4,263,0,1,DY+2,L,Yes,0.118056,144,1
34558,OHL,9507/kevin-klein,D,2004,19.755556,51,6,24,30,0.5882350000000001,4,4,244,0,1,DY+1,R,Yes,0.245614,627,1
34562,OHL,9508/tim-brent,F,2004,20.513889000000002,53,26,41,67,1.264151,4,4,238,0,1,DY+2,R,Yes,0.231884,207,1
34566,OHL,9510/daniel-paille,F,2004,20.416667,59,37,43,80,1.355932,4,4,239,0,1,DY+2,L,Yes,0.295533,582,1
34570,QMJHL,9511/maxime-talbot,F,2004,20.594444,51,25,73,98,1.9215689999999999,4,4,249,0,1,DY+2,L,Yes,0.289773,704,1
34573,WHL,9512/scottie-upshall,F,2003,19.938889,42,25,31,56,1.333333,3,3,173,0,1,DY+1,L,Yes,0.375494,759,1
34577,WHL,9513/boyd-gordon,F,2003,19.905556,56,33,48,81,1.4464290000000002,4,4,260,0,1,DY+1,R,Yes,0.22804499999999997,706,1
34581,OHL,9514/brendan-bell,D,2003,20.458333,55,14,39,53,0.963636,4,4,238,0,1,DY+2,L,Yes,0.27451,102,1
34585,WHL,9515/jordin-tootoo,F,2003,20.619444,51,35,39,74,1.45098,4,4,220,0,1,DY+2,R,Yes,0.222683,723,1
34589,WHL,9516/jeff-woywitka,D,2003,20.038889,57,16,36,52,0.9122809999999999,4,4,268,0,1,DY+2,L,Yes,0.19784200000000002,278,1
34593,OHL,9517/jay-mcclement,F,2003,20.536111,45,22,27,49,1.088889,4,4,235,0,1,DY+2,L,Yes,0.269316,906,1
34596,WHL,9518/brooks-laich,F,2003,20.227778,60,41,53,94,1.566667,3,3,206,0,1,DY+2,L,Yes,0.427835,776,1
34597,USHL,95182/mike-fallon,F,2012,21.269444,60,19,29,48,0.8,1,1,60,1,0,DY+3,L,No,0.0,0,0
34601,WHL,9519/ian-white,D,2004,20.280556,43,9,23,32,0.744186,4,4,246,0,1,DY+2,R,Yes,0.355865,503,1
34603,USHL,95190/michael-huntebrinker,F,2013,21.202778,46,18,24,42,0.913043,2,2,100,0,0,DY+3,L,No,0.0,0,0
34606,QMJHL,9520/pierre-alexandre-parenteau,F,2003,20.475,59,33,70,103,1.7457630000000002,3,3,200,0,1,DY+2,R,Yes,0.602851,491,1
34610,WHL,9521/jared-aulin,F,2002,20.5,46,33,34,67,1.4565219999999999,4,4,228,0,1,DY+2,R,Yes,0.235294,17,1
34614,OHL,9522/jay-harrison,D,2002,19.866667,61,12,31,43,0.704918,4,4,245,0,1,DY+1,L,Yes,0.20161300000000001,372,1
34619,WHL,95222/kayle-doetzel,D,2016,21.238889,58,1,14,15,0.258621,5,5,292,0,1,DY+3,R,No,0.0,0,0
34623,OHL,95230/brendan-bell,F,2015,21.494444,62,22,17,39,0.6290319999999999,4,4,253,0,1,DY+3,L,No,0.0,0,0
34627,QMJHL,95234/justice-dundas,F,2015,21.369444,61,22,14,36,0.590164,4,4,213,0,1,DY+3,R,No,0.0,0,0
34628,QMJHL,95238/dale-deon,D,2012,19.783333,51,9,10,19,0.37254899999999996,1,1,51,1,0,DY+1,L,No,0.0,0,0
34632,OHL,9525/mike-zigomanis,F,2001,20.661111,52,40,37,77,1.480769,4,4,240,0,1,DY+2,R,Yes,0.203046,197,1
34633,OHL,95257/mitchell-eisenberg,F,2012,17.786111,62,3,7,10,0.16129000000000002,1,1,62,1,0,DY-1,L,No,0.0,0,0
34637,QMJHL,9526/brandon-reid,F,2001,20.516667,57,45,81,126,2.2105259999999998,4,4,256,0,1,DY+2,R,Yes,0.461538,13,1
34639,QMJHL,95340/tim-wieser,F,2015,20.525,61,38,28,66,1.081967,2,2,115,0,0,DY+2,L,No,0.0,0,0
34640,WHL,9535/antti-jussi-miettinen,F,2003,20.458333,54,14,21,35,0.648148,1,1,54,1,0,DY+2,L,No,0.0,0,0
34641,QMJHL/USHL,95413/tomas-torok,F,2013,18.241667,43,5,6,11,0.255814,1,1,43,1,0,DY,L,No,0.0,0,0
34646,OHL,95458/holden-cook,F,2015,20.963889,42,15,21,36,0.857143,5,4,239,0,1,DY+2,R,No,0.0,0,0
34649,OHL,95462/darcy-greenaway,F,2014,21.655556,67,35,27,62,0.925373,3,3,198,0,1,DY+3,L,No,0.0,0,0
34652,OHL,95466/connor-jarvis,F,2014,20.05,52,4,9,13,0.25,3,3,162,0,1,DY+2,L,No,0.0,0,0
34653,QMJHL,95471/michael-mastrangelo,F,2013,20.469444,17,1,0,1,0.06,1,0,17,1,0,DY+2,L,No,0.0,0,0
34657,OHL,95484/max-domi,F,2015,20.536111,57,32,70,102,1.7894740000000002,4,4,244,0,1,DY+2,L,Yes,0.680921,304,1
34658,OHL,95488/jeremy-whelan,F,2006,19.608333,11,1,2,3,0.27,1,0,11,1,0,DY+1,R,No,0.0,0,0
34661,OHL,95489/jeff-barletta,D,2008,20.147222,29,2,5,7,0.24,3,3,103,0,1,DY+2,L,No,0.0,0,0
34662,WHL,95495/andreas-eder,F,2014,18.486110999999998,19,2,1,3,0.16,1,0,19,1,0,DY,R,No,0.0,0,0
34663,WHL,95507/maximilian-kammerer,F,2014,17.963889,40,1,2,3,0.08,1,1,40,1,0,DY-1,L,No,0.0,0,0
34664,OHL,9551/timo-helbling,D,2001,20.15,54,7,14,21,0.388889,1,1,54,1,0,DY+2,R,Yes,0.090909,11,1
34665,QMJHL,9553/andrei-shefer,D,2000,19.136111,72,34,42,76,1.055556,1,1,72,1,0,DY+1,L,Yes,0.0,0,0
34666,WHL,95563/brett-brooks,F,2012,17.786111,38,1,2,3,0.08,1,1,38,1,0,DY-1,L,No,0.0,0,0
34667,QMJHL,9557/kirill-safronov,D,2000,19.552778,55,11,32,43,0.781818,1,1,55,1,0,DY+1,L,Yes,0.11428599999999998,35,1
34668,USHL,95580/connor-wood,F,2014,20.522222,30,6,3,9,0.3,1,1,30,1,0,DY+2,R,No,0.0,0,0
34670,OHL,9559/fyodor-fyodorov,F,2001,20.261111,67,33,45,78,1.164179,2,2,135,0,0,DY+2,L,Yes,0.11111099999999999,18,1
34674,USHL,95604/nikolas-olsson,F,2014,20.252778,34,3,4,7,0.205882,4,2,107,0,0,DY+2,L,No,0.0,0,0
34675,OHL,95651/nick-thomas,F,2003,18.238889,55,4,6,10,0.181818,1,1,55,1,0,DY,L,No,0.0,0,0
34677,OHL,95711/mike-montgomery,F,2006,19.147222,10,0,1,1,0.1,2,0,45,0,0,DY+1,L,No,0.0,0,0
34681,OHL,95712/scott-baker,F,2007,20.333333,18,0,2,2,0.11,4,0,144,0,0,DY+2,L,No,0.0,0,0
34682,OHL,95719/collin-carwardine,D,2006,18.419444,28,0,2,2,0.07,1,1,28,1,0,DY,L,No,0.0,0,0
34685,OHL,95722/aaron-lewicki,F,2005,20.594444,50,5,5,10,0.2,3,3,149,0,1,DY+2,R,No,0.0,0,0
34688,OHL,95725/steve-whitely,D,2008,21.163889,66,3,13,16,0.24242399999999997,3,3,186,0,1,DY+3,R,No,0.0,0,0
34689,QMJHL,9577/alexei-shkotov,F,2004,20.230556,43,27,40,67,1.5581399999999999,1,1,43,1,0,DY+2,L,Yes,0.0,0,0
34691,OHL,95788/shayne-taylor,D,2008,19.005556,23,3,0,3,0.13,2,2,82,0,0,DY+1,R,No,0.0,0,0
34695,OHL,95829/kyle-sonnenburg,D,2007,21.355556,68,8,33,41,0.602941,4,4,227,0,1,DY+3,L,No,0.0,0,0
34699,QMJHL,95832/nicolas-desilets,D,2006,21.472222,70,9,21,30,0.428571,4,4,265,0,1,DY+3,R,No,0.0,0,0
34704,QMJHL,95833/alexandre-demers,F,2007,21.055556,67,17,29,46,0.686567,5,5,285,0,1,DY+3,L,No,0.0,0,0
34708,QMJHL,95834/guillaume-chicoine,D,2006,21.213889,34,5,13,18,0.529412,4,4,157,0,1,DY+3,L,No,0.0,0,0
34712,QMJHL,95837/steve-bellefleur,F,2007,21.291667,71,13,25,38,0.535211,4,4,243,0,1,DY+3,L,No,0.0,0,0
34714,USHL,95844/logan-lambdin,F,2016,20.872222,58,28,19,47,0.810345,2,2,106,0,0,DY+2,L,No,0.0,0,0
34715,OHL,9585/georgi-misharin,D,2004,19.344444,65,5,22,27,0.41538500000000006,1,1,65,1,0,DY+1,L,Yes,0.0,0,0
34718,OHL,95853/josh-anderson,F,2014,20.355556,59,27,24,51,0.8644069999999999,3,3,191,0,1,DY+2,R,Yes,0.460581,241,1
34720,QMJHL,95855/mike-dipaolo,F,2014,20.688889,51,0,4,4,0.08,2,2,94,0,0,DY+2,R,No,0.0,0,0
34721,QMJHL,95856/stephen-midensky,D,2013,19.416667,58,1,12,13,0.224138,1,1,58,1,0,DY+1,R,No,0.0,0,0
34723,OHL,95901/chris-albertini,D,2012,19.691667000000002,26,3,0,3,0.12,2,1,34,0,0,DY+1,R,No,0.0,0,0
34726,QMJHL,95921/timo-meier,F,2016,19.936111,52,34,53,87,1.6730770000000001,3,3,179,0,1,DY+1,L,Yes,0.559585,193,1
34729,OHL,95924/jake-marchment,F,2016,21.319444,60,25,20,45,0.75,3,3,168,0,1,DY+3,R,Yes,0.0,0,0
34730,OHL,95928/cody-mintz,D,2012,18.158333,36,0,3,3,0.08,1,1,36,1,0,DY,R,No,0.0,0,0
34733,QMJHL,9597/alexander-ryazantsev,D,2000,20.5,48,17,45,62,1.291667,3,3,134,0,1,DY+2,R,Yes,0.0,0,0
34735,OHL,9600/denis-shvidki,F,2000,19.816667000000002,61,41,65,106,1.7377049999999998,2,2,122,0,0,DY+1,L,Yes,0.328947,76,1
34737,OHL,9601/alexander-buturlin,F,2001,20.033333,47,28,37,65,1.3829790000000002,2,2,104,0,0,DY+2,L,Yes,0.0,0,0
34740,WHL,96039/richard-jasovsky,F,2005,19.780556,48,11,13,24,0.5,3,3,141,0,1,DY+1,L,No,0.0,0,0
34741,WHL,9604/michal-sivek,F,2000,19.65,53,23,37,60,1.132075,1,1,53,1,0,DY+1,L,Yes,0.157895,38,1
34742,OHL,9605/ivan-rachunek,F,2000,19.191667000000002,15,2,2,4,0.27,1,0,15,1,0,DY+1,L,Yes,0.0,0,0
34745,OHL,96052/tyler-gaudet,F,2014,21.447222,65,26,35,61,0.9384620000000001,3,3,137,0,1,DY+3,L,No,0.0,0,0
34749,OHL,96059/devin-welsh,F,2007,21.083333,7,2,1,3,0.43,4,0,179,0,1,DY+3,L,No,0.0,0,0
34753,QMJHL,96061/pierre-marc-guilbault,D,2007,21.613889,66,9,31,40,0.606061,4,4,263,0,1,DY+3,L,No,0.0,0,0
34756,OHL,96063/jake-dotchin,D,2014,20.475,63,11,25,36,0.571429,3,3,193,0,1,DY+2,R,Yes,0.22330100000000003,103,1
34759,OHL,9607/petr-kanko,F,2004,20.605556,55,26,42,68,1.236364,3,3,176,0,1,DY+2,L,Yes,0.1,10,1
34760,WHL,9609/jakub-klepis,F,2002,18.277778,70,14,50,64,0.914286,1,1,70,1,0,DY,R,Yes,0.212121,66,1
34763,OHL,9612/kamil-kreps,F,2004,19.825,57,19,27,46,0.807018,3,3,178,0,1,DY+1,R,Yes,0.258621,232,1
34765,WHL,9613/tomas-fleischmann,F,2004,20.330556,60,33,42,75,1.25,2,2,125,0,0,DY+2,L,Yes,0.509893,657,1
34766,OHL,9614/jakub-koreis,F,2004,20.219444,48,11,27,38,0.791667,1,1,48,1,0,DY+2,L,Yes,0.0,0,0
34767,OHL,9616/lukas-kaspar,F,2005,19.977778,59,21,30,51,0.8644069999999999,1,1,59,1,0,DY+1,L,Yes,0.25,16,1
34769,OHL,9617/jakub-petruzalek,F,2006,21.391667,24,11,20,31,1.291667,2,2,83,0,0,DY+3,R,Yes,0.5,2,1
34772,QMJHL,9618/zbynek-hrdel,F,2005,20.072222,56,23,35,58,1.035714,3,3,175,0,1,DY+2,R,Yes,0.0,0,0
34774,OHL,9619/jaroslav-mrazek,D,2006,20.669444,61,0,12,12,0.196721,2,2,118,0,0,DY+2,L,Yes,0.0,0,0
34776,WHL,9620/roman-psurny,F,2006,20.561111,66,24,30,54,0.818182,2,2,135,0,0,DY+2,L,Yes,0.0,0,0
34777,WHL,9621/roman-polak,D,2005,19.380556,65,5,18,23,0.353846,1,1,65,1,0,DY+1,R,Yes,0.177778,765,1
34779,OHL,9622/radek-smolenak,F,2006,19.783333,65,42,42,84,1.292308,2,2,132,0,0,DY+1,L,Yes,0.14285699999999998,7,1
34783,QMJHL,96220/quintin-lisoway,F,2016,20.841667,20,2,1,3,0.15,4,4,191,0,1,DY+2,L,No,0.0,0,0
34785,OHL,9623/tomas-pospisil,F,2007,20.055556,55,29,38,67,1.2181819999999999,2,2,115,0,0,DY+2,R,Yes,0.0,0,0
34787,OHL,9624/jakub-vojta,D,2007,20.602778,58,6,10,16,0.275862,2,2,123,0,0,DY+2,R,Yes,0.0,0,0
34790,WHL,9625/ondrej-fiala,F,2008,20.863889,61,20,33,53,0.8688520000000001,3,3,151,0,1,DY+2,L,Yes,0.0,0,0
34794,QMJHL,96269/marc-andre-daneau,F,2008,20.905556,68,12,17,29,0.426471,4,4,265,0,1,DY+2,R,No,0.0,0,0
34797,QMJHL,96271/stephen-valente,D,2008,20.302778,68,1,8,9,0.13,3,3,162,0,1,DY+2,L,No,0.0,0,0
34798,OHL,96289/matt-thomson,D,2006,19.530556,17,0,2,2,0.12,1,0,17,1,0,DY+1,R,No,0.0,0,0
34800,OHL,96294/cassidy-preston,F,2007,20.375,64,10,14,24,0.375,2,1,81,0,0,DY+2,R,No,0.0,0,0
34802,WHL,9630/milan-kraft,F,2000,20.661111,56,34,35,69,1.232143,2,2,124,0,0,DY+2,R,Yes,0.396135,207,1
34804,QMJHL,96308/gabriel-houde-brisson,D,2005,19.066667000000002,53,0,2,2,0.04,2,2,111,0,0,DY+1,R,No,0.0,0,0
34806,WHL,9631/jaroslav-kristek,F,2000,20.497222,45,26,25,51,1.133333,2,2,115,0,0,DY+2,L,Yes,0.0,6,1
34809,QMJHL,96312/sean-smyth,F,2008,21.188889,70,14,22,36,0.514286,3,3,178,0,1,DY+3,L,No,0.0,0,0
34812,WHL,9632/jakub-cutta,D,2001,19.711111,47,5,8,13,0.276596,3,3,177,0,1,DY+1,L,Yes,0.0,8,1
34813,QMJHL,96322/matthew-hyde,F,2001,18.444444,67,3,1,4,0.06,1,1,67,1,0,DY,R,No,0.0,0,0
34814,WHL,96327/travis-brisebois,F,2005,18.611110999999998,57,1,5,6,0.11,1,1,57,1,0,DY,R,No,0.0,0,0
34819,WHL,96328/kyle-ross,F,2007,21.008333,71,20,48,68,0.9577459999999999,5,4,288,0,1,DY+3,L,No,0.0,0,0
34824,WHL,96329/jesse-zetariuk,D,2007,21.055556,70,6,20,26,0.371429,5,5,297,0,1,DY+3,L,No,0.0,0,0
34827,QMJHL,9633/petr-vrana,F,2005,20.461111,60,16,35,51,0.85,3,3,180,0,1,DY+2,L,Yes,0.0625,16,1
34829,WHL,9634/milan-bartovic,F,2001,20.433332999999998,34,15,25,40,1.1764709999999998,2,2,90,0,0,DY+2,L,Yes,0.34,50,1
34834,WHL,96340/mike-wuchterl,F,2008,20.766667,70,14,12,26,0.371429,5,5,283,0,1,DY+2,R,No,0.0,0,0
34835,WHL,96344/tyler-feakes,F,2005,19.097222,56,3,5,8,0.14,1,1,56,1,0,DY+1,R,No,0.0,0,0
34840,OHL,96347/curtis-cooper,D,2007,21.191667000000002,31,0,5,5,0.16,5,5,306,0,1,DY+3,R,No,0.0,0,0
34843,QMJHL,96348/philippe-bertrand,F,2006,20.647222,62,8,11,19,0.306452,3,3,185,0,1,DY+2,L,No,0.0,0,0
34845,QMJHL,96349/nick-emmanuele,D,2007,20.361110999999998,58,2,5,7,0.12,2,2,91,0,0,DY+2,L,No,0.0,0,0
34847,QMJHL,96350/zack-firlotte,D,2007,21.308332999999998,66,4,13,17,0.257576,2,2,129,0,0,DY+3,L,No,0.0,0,0
34851,QMJHL,96352/nathan-welton,D,2007,21.394444,70,15,47,62,0.8857139999999999,4,4,269,0,1,DY+3,L,No,0.0,0,0
34854,OHL,96353/jamie-klie,D,2006,19.472222,65,2,10,12,0.184615,3,2,139,0,0,DY+1,R,No,0.0,0,0
34859,OHL,96355/chris-hulit,F,2006,21.666667,67,32,51,83,1.2388059999999999,5,4,277,0,1,DY+3,R,No,0.0,0,0
34860,QMJHL,9636/rene-vydareny,D,2000,19.358333,51,7,23,30,0.5882350000000001,1,1,51,1,0,DY+1,L,Yes,0.0,0,0
34863,QMJHL,96394/thomas-gobeil,F,2014,19.825,32,8,10,18,0.5625,3,3,147,0,1,DY+1,R,No,0.0,0,0
34866,WHL,9641/jozef-balej,F,2002,20.563889,65,51,41,92,1.4153850000000001,3,3,176,0,1,DY+2,R,Yes,0.333333,18,1
34868,WHL,9642/tomas-kopecky,F,2002,20.611110999999998,60,34,42,76,1.266667,2,2,109,0,0,DY+2,L,Yes,0.30103800000000003,578,1
34869,USHL,9643/tomas-jasko,F,2003,19.766667,60,30,37,67,1.116667,1,1,60,1,0,DY+1,L,No,0.0,0,0
34872,WHL,9644/igor-pohanka,F,2003,20.194444,56,25,31,56,1.0,3,3,184,0,1,DY+2,L,Yes,0.0,0,0
34874,QMJHL,9645/richard-stehlik,D,2004,20.230556,44,11,25,36,0.818182,2,2,87,0,0,DY+2,L,Yes,0.0,0,0
34875,USHL,9646/rastislav-spirko,F,2004,20.233333,55,35,22,57,1.0363639999999998,1,1,55,1,0,DY+2,L,No,0.0,0,0
34877,QMJHL,96460/david-leroux,D,2003,19.0,46,10,17,27,0.586957,2,2,98,0,0,DY+1,-,No,0.0,0,0
34882,OHL,96462/jeff-corbett,D,2015,20.986110999999998,65,8,19,27,0.41538500000000006,5,4,203,0,1,DY+2,L,No,0.0,0,0
34885,OHL,96466/johnny-mcguire,F,2013,20.047222,61,1,2,3,0.05,3,2,119,0,0,DY+2,R,No,0.0,0,0
34887,WHL,9647/martin-sagat,F,2005,20.844444,72,17,46,63,0.875,2,2,129,0,0,DY+2,R,Yes,0.0,0,0
34891,OHL,96473/jamie-lewis,F,2015,21.063889,57,19,22,41,0.719298,4,4,252,0,1,DY+3,R,No,0.0,0,0
34892,QMJHL,9652/tim-ramholt,D,2004,19.869444,51,9,27,36,0.705882,1,1,51,1,0,DY+1,L,Yes,0.0,1,1
34894,OHL,9653/sergei-kostitsyn,F,2007,20.486110999999998,59,40,91,131,2.220339,2,2,122,0,0,DY+2,L,Yes,0.498584,353,1
34896,WHL,9654/ivan-baranka,D,2005,20.322222,64,7,16,23,0.359375,2,2,122,0,0,DY+2,L,Yes,1.0,1,1
34897,WHL,9657/konstantin-pushkaryov,F,2005,20.591667,69,22,30,52,0.7536229999999999,1,1,69,1,0,DY+2,L,Yes,0.294118,17,1
34898,QMJHL,9658/konstantin-zakharov,F,2004,19.369444,55,33,16,49,0.8909090000000001,1,1,55,1,0,DY+1,R,Yes,0.0,0,0
34899,OHL,9659/vadim-karaga,F,2004,19.7,30,5,12,17,0.566667,1,1,30,1,0,DY+1,R,No,0.0,0,0
34900,OHL,9661/ondrej-otcenas,F,2006,19.525,50,5,6,11,0.22,1,1,50,1,0,DY+1,L,Yes,0.0,0,0
34903,QMJHL,9662/zoltan-batovsky,F,2000,21.466667,63,27,60,87,1.380952,3,3,194,0,1,DY+3,L,No,0.0,0,0
34905,USHL,9663/peter-sejna,F,2000,20.944444,58,41,53,94,1.62069,2,2,110,0,0,DY+2,L,No,0.0,0,0
34906,QMJHL,96707/scott-english,D,2002,20.613889,44,1,1,2,0.05,1,1,44,1,0,DY+2,-,No,0.0,0,0
34908,USHL,9673/patrik-valcak,F,2005,20.747222,4,1,2,3,0.75,2,0,61,0,0,DY+2,L,Yes,0.0,0,0
34911,OHL,9676/ryan-jardine,F,2000,20.5,65,43,34,77,1.184615,3,3,198,0,1,DY+2,L,Yes,0.25,8,1
34912,USHL,96761/milos-bubela,F,2012,20.055556,29,5,13,18,0.62069,1,1,29,1,0,DY+2,R,No,0.0,0,0
34914,USHL,96780/steven-santini,D,2013,18.522222,25,0,5,5,0.2,2,2,61,0,0,DY,R,Yes,0.18421099999999999,114,1
34917,OHL,9680/karl-stewart,F,2003,20.208333,68,35,50,85,1.25,3,3,201,0,1,DY+2,L,No,0.0,0,0
34918,USHL,96828/evan-moore,D,2012,20.563889,55,1,6,7,0.127273,1,1,55,1,0,DY+2,L,No,0.0,0,0
34922,OHL,9683/kip-brennan,F,2001,21.05,27,7,14,21,0.777778,4,4,162,0,1,DY+3,L,Yes,0.032787000000000004,61,1
34926,QMJHL,9685/ramzi-abid,F,2000,20.475,72,67,91,158,2.194444,4,4,250,0,1,DY+2,L,Yes,0.441176,68,1
34927,USHL,96858/brian-morgan,F,2013,19.455556,59,20,11,31,0.525424,1,1,59,1,0,DY+1,L,No,0.0,0,0
34928,USHL,96859/cam-brown,F,2013,20.472222,61,16,20,36,0.590164,1,1,61,1,0,DY+2,L,No,0.0,0,0
34932,QMJHL,96876/troy-vance,D,2014,21.119444,59,8,21,29,0.491525,4,4,206,0,1,DY+3,R,Yes,0.0,0,0
34933,QMJHL,9692/lars-lundin,D,2011,20.130556,44,5,22,27,0.613636,1,1,44,1,0,DY+2,L,No,0.0,0,0
34936,OHL,96999/daniel-milne,F,2015,21.475,66,22,24,46,0.69697,3,3,161,0,1,DY+3,L,No,0.0,0,0
34937,USHL,97085/blake-roubos,F,2012,19.411111,10,0,2,2,0.2,1,0,10,1,0,DY+1,L,No,0.0,0,0
34939,USHL,9709/tim-stapleton,F,2002,20.155556,61,24,36,60,0.983607,2,2,113,0,0,DY+2,R,No,0.0,0,0
34941,OHL,9711/adam-saffer,F,2000,20.447222,66,18,15,33,0.5,2,2,117,0,0,DY+2,L,No,0.0,0,0
34945,OHL,9717/george-nistas,F,2002,21.497222,52,17,25,42,0.807692,4,4,203,0,1,DY+3,L,No,0.0,0,0
34946,USHL,97203/jackson-leef,F,2012,20.344444,26,4,12,16,0.6153850000000001,1,1,26,1,0,DY+2,R,No,0.0,0,0
34947,USHL,97214/mike-szmatula,F,2013,21.097222,63,37,39,76,1.206349,1,1,63,1,0,DY+3,L,No,0.0,0,0
34948,USHL,97217/chris-leibinger,D,2013,19.247222,52,4,13,17,0.326923,1,1,52,1,0,DY+1,L,No,0.0,0,0
34950,USHL,97219/connor-schmidt,D,2014,20.9,27,3,5,8,0.296296,2,2,81,0,0,DY+2,R,No,0.0,0,0
34951,USHL,97223/eliot-grauer,F,2012,19.827778,49,6,14,20,0.408163,1,1,49,1,0,DY+1,R,No,0.0,0,0
34952,USHL,97225/brad-shumway,D,2012,20.283333,26,1,4,5,0.19230799999999998,1,1,26,1,0,DY+2,R,No,0.0,0,0
34953,USHL,97237/dakota-klecha,F,2012,20.722222,57,17,9,26,0.45614,1,1,57,1,0,DY+2,R,No,0.0,0,0
34954,USHL,97322/ryan-chiasson,D,2014,20.225,26,0,1,1,0.038462,1,1,26,1,0,DY+2,L,No,0.0,0,0
34957,OHL,97334/andrew-goldberg,F,2014,19.85,60,17,16,33,0.55,3,2,131,0,0,DY+1,L,No,0.0,0,0
34962,OHL,97335/brett-gustavsen,F,2015,21.505556,67,20,22,42,0.626866,5,4,256,0,1,DY+3,L,No,0.0,0,0
34965,OHL,97341/connor-brown,F,2014,20.669444,68,45,83,128,1.882353,3,3,199,0,1,DY+2,R,Yes,0.391304,253,1
